,id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords
13278,45330,CD53,heliport,Sky Ridge Medical Center Heliport,39.528056,-104.869722,6025.0,,US,US-CO,Lone Tree,no,CD53,,CD53,,,
13279,16683,CD54,heliport,Raspberry Heliport,38.2999992371,-108.183998108,9943.0,,US,US-CO,Norwood,no,CD54,,CD54,,,
13280,16684,CD55,heliport,Norwood Junction Heliport,38.0999984741,-106.283996582,7262.0,,US,US-CO,Norwood,no,CD55,,CD55,,,
13281,16685,CD56,heliport,Grand Valley Heliport,39.4165992737,-108.100997925,6095.0,,US,US-CO,Parachute,no,CD56,,CD56,,,
13282,16686,CD57,heliport,Grouse Mountain Heliport,40.1333007812,-106.166999817,9855.0,,US,US-CO,Parshall,no,CD57,,CD57,,,
13283,16687,CD59,heliport,Placerville Heliport,38.0167007446,-108.051002502,7304.0,,US,US-CO,Placerville,no,CD59,,CD59,,,
13284,16688,CD62,heliport,Baxter Pass Heliport,39.5833015442,-108.950996399,8718.0,,US,US-CO,Rangely,no,CD62,,CD62,,,
13285,16689,CD63,heliport,Raven Ridge Heliport,40.1166000366,-108.950996399,6084.0,,US,US-CO,Rangely,no,CD63,,CD63,,,
13286,16690,CD65,heliport,Rico Heliport,37.6833000183,-108.016998291,8807.0,,US,US-CO,Rico,no,CD65,,CD65,,,
13287,16691,CD66,heliport,Rio Blanco Heliport,39.7000007629,-107.950996399,8416.0,,US,US-CO,Rio Blanco,no,CD66,,CD66,,,
13288,16692,CD68,heliport,Silverton Junction Heliport,37.7999992371,-107.666999817,9272.0,,US,US-CO,Silverton,no,CD68,,CD68,,,
13289,16693,CD69,small_airport,Morning Shadows Ranch Airport,37.7402992249,-106.526000977,8300.0,,US,US-CO,South Fork,no,CD69,,CD69,,,
13290,16694,CD70,heliport,Mount Werner Heliport,40.4500007629,-106.73400116,10554.0,,US,US-CO,Steamboat Springs,no,CD70,,CD70,,,
13291,45962,CD71,heliport,Hecox Heliport,38.624567,-105.516017,8250.0,,US,US-CO,Guffey,no,CD71,,CD71,,,
13292,16695,CD72,heliport,Missionary Ridge Heliport,37.3499984741,-107.766998291,9873.0,,US,US-CO,Trimble,no,CD72,,CD72,,,
13293,16696,CD74,heliport,Vail Junction Heliport,39.6166992188,-106.384002686,10116.0,,US,US-CO,Vail,no,CD74,,CD74,,,
13294,16697,CD75,heliport,Whitewater Heliport,38.9000015259,-108.48400116,6208.0,,US,US-CO,Whitewater,no,CD75,,CD75,,,
13295,16698,CD77,heliport,Castle Peak Heliport,39.7000007629,-106.766998291,9212.0,,US,US-CO,Wolcott,no,CD77,,CD77,,,
13296,16699,CD78,heliport,Coal Bank Pass Heliport,37.6833000183,-107.766998291,10634.0,,US,US-CO,Wolf Creek,no,CD78,,CD78,,,
13297,16700,CD79,heliport,Northfield Heliport,38.9852981567,-104.916999817,9200.0,,US,US-CO,Woodland Park,no,CD79,,CD79,,,
13298,16701,CD80,heliport,Phippsburg Heliport,40.2332992554,-106.901000977,8347.0,,US,US-CO,Oak Creek,no,CD80,,CD80,,,
13299,16702,CD81,heliport,Owl Ridge Heliport,40.4500007629,-106.200996399,8796.0,,US,US-CO,Walden,no,CD81,,CD81,,,
13300,16703,CD82,small_airport,Val Air Airport,37.3377990723,-107.851997375,6548.0,,US,US-CO,Durango,no,CD82,,CD82,,,
13301,16704,CD97,small_airport,Montemadeira Ii Airport,38.8055992126,-107.774002075,5750.0,,US,US-CO,Hotchkiss,no,CD97,,CD97,,,
13302,16705,CD99,small_airport,Lucky L Ranch Airport,40.3582992554,-106.830001831,7000.0,,US,US-CO,Steamboat Springs,no,CD99,,CD99,,,
13312,16706,CDD,seaplane_base,Scotts Seaplane Base,48.2666015625,-92.4834976196,1119.0,,US,US-MN,Crane Lake,no,KCDD,,CDD,http://www.scottsoncranelake.com/,https://en.wikipedia.org/wiki/Scotts_Seaplane_Base,
13315,16707,CDE,heliport,Cape Decision C. G. Heliport,56.0021018982,-134.134994507,34.0,,US,US-AK,Cape Decision,no,CDE,,CDE,,,
13325,16708,CDK,small_airport,George T Lewis Airport,29.1352567648,-83.0483901501,11.0,,US,US-FL,Cedar Key,no,KCDK,CDK,CDK,,,
13591,16712,CGA,seaplane_base,Craig Seaplane Base,55.4788017273,-133.147994995,,,US,US-AK,Craig,no,CGA,CGA,CGA,,http://en.wikipedia.org/wiki/Craig_Seaplane_Base,
13632,16713,CHP,small_airport,Circle Hot Springs Airport,65.485496521,-144.610992432,956.0,,US,US-AK,Circle Hot Springs,no,CHP,CHP,CHP,,http://en.wikipedia.org/wiki/Circle_Hot_Springs_Airport,
13639,312506,CIV,seaplane_base,Chomley Seaplane Base,55.217,-132.21,0.0,,US,US-AK,Chomley,no,,CIV,,,,
13687,16715,CJJ,small_airport,Ellen Church Field,43.3652992249,-92.133102417,1279.0,,US,US-IA,Cresco,no,KCJJ,,CJJ,,,
13773,16716,CJX,small_airport,Crooked Creek Airport,61.8679008484,-158.134994507,178.0,,US,US-AK,Crooked Creek,no,CJX,CKD,CJX,,http://en.wikipedia.org/wiki/Crooked_Creek_Airport,
13890,312535,CKR,small_airport,Crane Island Airstrip,48.5978,-122.9979,108.0,,US,US-WA,Crane Island,no,,CKR,,,,
13908,16717,CKU,small_airport,Cordova Municipal Airport,60.5438995361,-145.727005005,12.0,,US,US-AK,Cordova,no,CKU,CKU,CKU,,http://en.wikipedia.org/wiki/Cordova_Municipal_Airport,
13928,16718,CKX,small_airport,Chicken Airport,64.0712966919,-141.95199585,1640.0,,US,US-AK,Chicken,no,CKX,CKX,CKX,,,
13950,16719,CL00,heliport,Usc University Hospital Heliport,34.0539016724,-118.202003479,476.0,,US,US-CA,Los Angeles,no,CL00,,CL00,,,
13951,16720,CL01,small_airport,Eagle Field,36.8998985291,-120.667999268,153.0,,US,US-CA,Dos Palos,no,CL01,,CL01,,,
13952,16721,CL02,heliport,Kilroy Airport Center Heliport,33.9324989319,-118.385002136,255.0,,US,US-CA,El Segundo,no,CL02,,CL02,,,
13953,16722,CL03,heliport,Airport Towers Nr 1 Heliport,33.9169998169,-118.394996643,404.0,,US,US-CA,El Segundo,no,CL03,,CL03,,,
13954,16723,CL04,small_airport,Sky Way Estates Airport,38.4107017517,-121.23500061,92.0,,US,US-CA,Elk Grove,no,CL04,,CL04,,,
13955,16724,CL05,heliport,First Interstate Bank Operations Center Heliport,37.5480003357,-121.980003357,112.0,,US,US-CA,Fremont,no,CL05,,CL05,,,
13956,16725,CL06,heliport,Glendale Adventist Medical Center/Gamc Heliport,34.151708,-118.230561,717.0,,US,US-CA,Glendale,no,CL06,,CL06,,,
13957,16726,CL07,heliport,Queen Mary Heliport,33.7494010925,-118.18800354,14.0,,US,US-CA,Long Beach,no,CL07,,CL07,,,
13958,16727,CL08,heliport,Biltmore Hotel Heliport,34.0491981506,-118.252998352,443.0,,US,US-CA,Los Angeles,no,CL08,,CL08,,,
13959,16728,CL09,heliport,Sharp Chula Vista Medical Center Heliport,32.6194992065,-117.023002625,446.0,,US,US-CA,Chula Vista,no,CL09,,CL09,,,
13960,16729,CL10,heliport,Anacapa View Estates Heliport,34.0416984558,-118.852996826,625.0,,US,US-CA,Malibu,no,CL10,,CL10,,,
13961,16730,CL11,small_airport,Ferdun Ranch Airport,38.134601593,-121.220001221,64.0,,US,US-CA,Lodi,no,CL11,,CL11,,,
13962,16731,CL12,heliport,St Vincent Professional Office Building Heliport,34.0638999939,-118.273002625,464.0,,US,US-CA,Los Angeles,no,CL12,,CL12,,,
13963,16732,CL13,small_airport,Brian Ranch Airport,34.5153007507,-117.762001038,3230.0,,US,US-CA,Palmdale,no,CL13,,CL13,,,
13964,16733,CL14,heliport,Huntington Memorial Hospital Heliport,34.134335,-118.152124,854.0,,US,US-CA,Pasadena,no,CL14,,CL14,,,
13965,16734,CL15,heliport,Sce Ridgecrest Service Center Heliport,35.6147003174,-117.668998718,2288.0,,US,US-CA,Ridgecrest,no,CL15,,CL15,,,
13966,16735,CL16,heliport,Turner Field/Amphibious Base Heliport,32.6784498367,-117.155585289,12.0,,US,US-CA,Coronado,no,CL16,,CL16,,,
13967,16736,CL17,heliport,Barstow Community Hospital Heliport,34.8940514611,-117.018276304,2255.0,,US,US-CA,Barstow,no,CL17,,CL17,,,
13968,16737,CL18,small_airport,Danby Airstrip,34.5550003052,-115.356002808,1400.0,,US,US-CA,Danby,no,CL18,,CL18,,,
13969,16738,CL19,heliport,Bank of America Glendale Heliport,34.1556015015,-118.255996704,560.0,,US,US-CA,Glendale,no,CL19,,CL19,,,
13970,16739,CL20,heliport,Wells Fargo-Cv Heliport,34.0416984558,-118.272003174,260.0,,US,US-CA,Los Angeles,no,CL20,,CL20,,,
13971,16740,CL21,heliport,Sutter Amador Hospital Heliport,38.3499984741,-120.763000488,1246.0,,US,US-CA,Jackson,no,CL21,,CL21,,,
13972,16741,CL22,heliport,Sheriff's Station Heliport,34.4160995483,-118.552001953,1200.0,,US,US-CA,Valencia,no,CL22,,CL22,,,
13973,16742,CL23,small_airport,Jones/Ag-Viation Airport,39.4595985413,-121.695999146,109.0,,US,US-CA,Biggs,no,CL23,,CL23,,,
13974,16743,CL24,small_airport,Kindsvater Ranch Airport,36.849899292,-119.510002136,529.0,,US,US-CA,Clovis,no,CL24,,CL24,,,
13975,16744,CL25,small_airport,7R Ranch Airport,34.9355010986,-119.452003479,3176.0,,US,US-CA,Cuyama,no,CL25,,CL25,,,
13976,16745,CL26,heliport,Great Western Helistop,34.2387476702,-118.565926999,1018.0,,US,US-CA,Chatsworth,no,CL26,,CL26,,,
13977,16746,CL27,heliport,Wells Fargo-El Monte Heliport,34.0708007812,-118.071998596,261.0,,US,US-CA,El Monte,no,CL27,,CL27,,,
13978,16747,CL28,heliport,Morongo Basin CHP Heliport,34.134168,-116.273929,2485.0,,US,US-CA,Joshua Tree,no,CL28,,CL28,https://www.chp.ca.gov/Find-an-Office/Inland-Division/Offices/(870)-Morongo-Basin,,
13979,16748,CL29,small_airport,Camino Airstrip,34.8349990845,-114.957000732,2079.0,,US,US-CA,Goffs,no,CL29,,CL29,,,
13980,16749,CL30,heliport,Queensway Bay Heliport,33.7550010681,-118.194999695,12.0,,US,US-CA,Long Beach,no,CL30,,CL30,,,
13981,16750,CL31,heliport,Caltrans District 7 Heliport,34.0514984131,-118.242996216,484.0,,US,US-CA,Los Angeles,no,CL31,,CL31,,,
13982,16751,CL32,heliport,Fib Administration & Operations Building Heliport,34.0536003113,-118.26499939,430.0,,US,US-CA,Los Angeles,no,CL32,,CL32,,,
13983,16752,CL33,small_airport,Pauma Valley Air Park,33.3106002808,-116.998001099,756.0,,US,US-CA,Pauma Valley,no,CL33,,CL33,,,
13984,16753,CL34,heliport,First Interstate Bank Heliport,34.2686004639,-118.718002319,974.0,,US,US-CA,Simi Valley,no,CL34,,CL34,,,
13985,16754,CL35,small_airport,Warner Springs Gliderport Airport,33.2845001221,-116.675003052,2885.0,,US,US-CA,Warner Springs,no,CL35,,CL35,,,
13986,16755,CL36,small_airport,Allan Ranch Flight Park Ultralightport,38.5694007874,-122.804000854,160.0,,US,US-CA,Windsor,no,CL36,,CL36,,,
13987,16756,CL37,heliport,Enloe Hospital Heliport,39.741956,-121.85032,253.0,,US,US-CA,Chico,no,CL37,,CL37,,,
13988,16757,CL38,heliport,Swepi Beta Platform Eureka Heliport,33.5638999939,-118.117996216,123.0,,US,US-CA,Huntington Beach,no,CL38,,CL38,,,
13989,16758,CL39,heliport,St. Helena Fire Department Heliport,38.548500061,-122.511001587,308.0,,US,US-CA,St Helena,no,CL39,,CL39,,,
13990,16759,CL40,heliport,Antelope Valley Service Center Heliport,34.6474990845,-118.146003723,2522.0,,US,US-CA,Lancaster,no,CL40,,CL40,,,
13991,16760,CL41,heliport,Oakland Convention Center Heliport,37.8023986816,-122.274002075,110.0,,US,US-CA,Oakland,no,CL41,,CL41,,,
13992,16761,CL42,heliport,Mission Viejo Company Helistop,33.5722007751,-117.725997925,408.0,,US,US-CA,Aliso Viejo,no,CL42,,CL42,,,
13993,16762,CL43,heliport,Boeing Seal Beach (Ground Level) Heliport,33.7550010681,-118.093002319,20.0,,US,US-CA,Seal Beach,no,CL43,,CL43,,,
13994,16763,CL44,heliport,Orange County Steel Salvage Heliport,33.8482017517,-117.849998474,230.0,,US,US-CA,Anaheim,no,CL44,,CL44,,,
13995,16764,CL45,heliport,North Net Fire Training Heliport,33.79529953,-117.880996704,145.0,,US,US-CA,Anaheim,no,CL45,,CL45,,,
13996,16765,CL46,small_airport,Quail Lake Sky Park Airport,34.7677993774,-118.732002258,3370.0,,US,US-CA,Gorman/Lancaster,no,CL46,,CL46,,,
13997,16766,CL47,heliport,Hoag Heliport,33.2341995239,-116.968002319,1650.0,,US,US-CA,Valley Center,no,CL47,,CL47,,,
13998,16767,CL48,heliport,Va Medical Center Heliport,33.7757987976,-118.120002747,76.0,,US,US-CA,Long Beach,no,CL48,,CL48,,,
13999,16768,CL49,heliport,International Tower Heliport,34.0463981628,-118.263000488,542.0,,US,US-CA,Los Angeles,no,CL49,,CL49,,,
14000,16769,CL50,heliport,Westwood Gateway Heliport,34.0477981567,-118.444999695,321.0,,US,US-CA,Los Angeles,no,CL50,,CL50,,,
14001,16770,CL51,heliport,Santa Rosa Memorial Hospital Heliport,38.4438018799,-122.700996399,208.0,,US,US-CA,Santa Rosa,no,CL51,,CL51,,,
14002,16771,CL52,heliport,San Joaquin General Hospital Heliport,37.8876991272,-121.285003662,15.0,,US,US-CA,Stockton,no,CL52,,CL52,,,
14003,16772,CL53,heliport,Redbud Community Hospital Heliport,38.9290008545,-122.614997864,1407.0,,US,US-CA,Clearlake,no,CL53,,CL53,,,
14004,16773,CL54,heliport,Westside Towers Heliport,34.0331001282,-118.45300293,325.0,,US,US-CA,Los Angeles,no,CL54,,CL54,,,
14005,16774,CL55,heliport,Sce Serrano Substation Heliport,33.8286018372,-117.791000366,697.0,,US,US-CA,Orange,no,CL55,,CL55,,,
14006,16775,CL56,small_airport,Ranchaero Airport,39.7196006775,-121.871002197,173.0,,US,US-CA,Chico,no,CL56,,CL56,,,Formerly O23
14007,16776,CL57,heliport,Torrey Pines Corporate Helistop,32.9089012146,-117.242996216,430.0,,US,US-CA,San Diego,no,CL57,,CL57,,,
14008,16777,CL58,heliport,Sce Southeastern Division Heliport,33.7308998108,-117.847000122,97.0,,US,US-CA,Santa Ana,no,CL58,,CL58,,,
14009,16778,CL59,heliport,Camp 11 Heliport,34.4383010864,-118.288002014,2220.0,,US,US-CA,Agua Dulce,no,CL59,,CL59,,,
14010,16779,CL60,heliport,Memorial Hospital Heliport,35.3911018372,-119.005996704,500.0,,US,US-CA,Bakersfield,no,CL60,,CL60,,,
14011,16780,CL61,heliport,Kern Medical Center Heliport,35.382484,-118.969656,505.0,,US,US-CA,Bakersfield,no,CL61,,CL61,,,
14012,16781,CL62,heliport,Station 125 Heliport,34.1502990723,-118.697998047,850.0,,US,US-CA,Calabasas,no,CL62,,CL62,,,
14013,16782,CL63,heliport,Castaic Dam Heliport,34.51720047,-118.598999023,1520.0,,US,US-CA,Castaic,no,CL63,,CL63,,,
14014,16783,CL64,heliport,Washington Hospital Heliport,37.55630112,-121.9779968,57.0,,US,US-CA,Fremont,no,CL64,,CL64,,,
14015,16784,CL65,heliport,H.B.P.D. Heliport,33.6949996948,-118.000999451,56.0,,US,US-CA,Huntington Beach,no,CL65,,CL65,,,
14016,16785,CL66,heliport,Camp 2 Heliport,34.1972007751,-118.174003601,1120.0,,US,US-CA,La Canada,no,CL66,,CL66,,,
14017,16786,CL67,heliport,Platform Hidalgo Heliport,34.4949989319,-120.70300293,162.0,,US,US-CA,Lompoc,no,CL67,,CL67,,,
14018,16787,CL68,heliport,Platform Harvest Heliport,34.4692001343,-120.681999207,178.0,,US,US-CA,Lompoc,no,CL68,,CL68,,,
14019,16788,CL69,heliport,Sutter Lakeside Hospital Heliport,39.1050987244,-122.906997681,1401.0,,US,US-CA,Lakeport,no,CL69,,CL69,,,
14020,16789,CL70,heliport,Queen of Angel-Hollywood Presbyterian Hospital Heliport,34.096428,-118.290323,524.0,,US,US-CA,Los Angeles,no,CL70,,CL70,,,
14021,16790,CL71,heliport,Hughes/Corporate Heliport,33.9660987854,-118.424003601,75.0,,US,US-CA,Los Angeles,no,CL71,,CL71,,,
14022,16791,CL72,heliport,Camp 8 Heliport,34.0620002747,-118.647003174,1525.0,,US,US-CA,Malibu,no,CL72,,CL72,,,
14023,16792,CL73,heliport,Rotor-Aids Maintenance Hangar Heliport,34.2022018433,-119.20300293,43.0,,US,US-CA,Oxnard,no,CL73,,CL73,,,
14024,16793,CL74,small_airport,Skyotee Ranch Airport,34.8319015503,-118.401000977,2600.0,,US,US-CA,Rosamond,no,CL74,,CL74,,,
14025,16794,CL75,heliport,Robert D Cloud Heliport,34.0522003174,-118.081001282,312.0,,US,US-CA,Rosemead,no,CL75,,CL75,,,
14026,16795,CL76,heliport,U S Naval Hospital San Diego Heliport,32.7251014709,-117.144996643,200.0,,US,US-CA,San Diego,no,CL76,,CL76,,,
14027,16796,CL77,small_airport,Bonny Doon Village Airport,37.0704994202,-122.126998901,2020.0,,US,US-CA,Santa Cruz,no,CL77,,CL77,,http://en.wikipedia.org/wiki/Bonny_Doon_Village_Airport,
14028,16797,CL78,heliport,Camp 14 Heliport,34.5661010742,-118.476997375,1870.0,,US,US-CA,Saugus,no,CL78,,CL78,,,
14029,16798,CL79,heliport,Sce Tiffany Pines Heliport,37.1180000305,-119.305000305,5548.0,,US,US-CA,Shaver Lake,no,CL79,,CL79,,,
14030,16799,CL80,heliport,Sherman Oaks Community Hospital Heliport,34.1599998474,-118.449996948,697.0,,US,US-CA,Sherman Oaks,no,CL80,,CL80,,,
14031,16800,CL81,heliport,Camp 15 Heliport,34.2893981934,-118.288002014,1520.0,,US,US-CA,Sunland,no,CL81,,CL81,,,
14032,16801,CL82,heliport,Los Robles Regional Medical Center Heliport,34.2066993713,-118.883003235,760.0,,US,US-CA,Thousand Oaks,no,CL82,,CL82,,,
14033,16802,CL83,heliport,Joe Heidrick Heliport,38.6655006409,-121.825996399,120.0,,US,US-CA,Woodland,no,CL83,,CL83,,,
14034,16803,CL84,small_airport,Ahlem Farms Airport,37.3883018494,-120.927001953,73.0,,US,US-CA,Hilmar,no,CL84,,CL84,,,
14035,16804,CL85,heliport,Infineon Raceway Pad 1 Heliport,38.1582333,-122.4563167,115.0,,US,US-CA,Sonoma,yes,CL85,,CL85,,,
14036,16805,CL86,heliport,Mc Candless Towers Heliport,37.3855018616,-121.972000122,201.0,,US,US-CA,Santa Clara,no,CL86,,CL86,,,
14037,16806,CL87,heliport,Haddicks Heliport,34.0280990601,-117.964996338,306.0,,US,US-CA,City of Industry,no,CL87,,CL87,,,
14038,16807,CL88,small_airport,Wesinger Ranch Airport,41.447101593,-120.583999634,4300.0,,US,US-CA,Alturas,no,CL88,,CL88,,,
14039,16808,CL89,heliport,Los Angeles Times - Northridge Heliport,34.2388208438,-118.569490314,859.0,,US,US-CA,Chatsworth,no,CL89,,CL89,,,
14040,16809,CL90,small_airport,Butte Creek Hog Ranch Airport,39.6888008118,-121.783996582,200.0,,US,US-CA,Chico,no,CL90,,CL90,,,
14041,16810,CL91,heliport,Auberry Hydro Service Center Heliport,37.0648994446,-119.48400116,2000.0,,US,US-CA,Auberry,no,CL91,,CL91,,,
14042,16811,CL92,heliport,Sce Saddleback Service Center Heliport,33.6549987793,-117.705001831,391.0,,US,US-CA,Irvine,no,CL92,,CL92,,,
14043,16812,CL93,heliport,Sce Shaver Summit Heliport,37.1637992859,-119.291999817,5755.0,,US,US-CA,Shaver Lake,no,CL93,,CL93,,,
14044,16813,CL94,heliport,Plumas District Hospital Heliport,39.9402530925,-120.962026119,3425.0,,US,US-CA,Quincy,no,CL94,,CL94,,,
14045,16814,CL95,heliport,County Heliport,34.1032981873,-117.272003174,1040.0,,US,US-CA,San Bernardino,no,CL95,,CL95,,,
14046,16815,CL96,heliport,Vaca Valley Hospital Heliport,38.3557014465,-121.950996399,110.0,,US,US-CA,Vacaville,no,CL96,,CL96,,,
14047,16816,CL97,heliport,Mercy Hospital & Medical Center Heliport,32.7512016296,-117.160003662,330.0,,US,US-CA,San Diego,no,CL97,,CL97,,,
14048,16817,CL98,heliport,Rockwell Facility Heliport,33.7578010559,-118.084999084,12.0,,US,US-CA,Seal Beach,no,CL98,,CL98,,,
14049,16818,CL99,heliport,Watsonville Community Hospital Heliport,36.9399986267,-121.776000977,111.0,,US,US-CA,Watsonville,no,CL99,,CL99,,,
14056,312536,CLC,closed,Clear Lake Metroport,29.5555,-95.1383,25.0,,US,US-TX,Clear Lake,no,,CLC,,,,
14061,16819,CLF,small_airport,Clear Sky Lodge Airport,64.255997,-149.190554,650.0,,US,US-AK,Clear,no,,,CLF,,http://en.wikipedia.org/wiki/Clear_Sky_Lodge_Airport,
14062,46092,CLG,closed,Coalinga Airport,36.1580433385,-120.360116959,,,US,US-CA,,no,,CLG,,,,
14252,16821,CN01,heliport,Mendocino Coast District Hospital Heliport,39.4319992065,-123.800003052,108.0,,US,US-CA,Fort Bragg,no,CN01,,CN01,,,
14253,45313,CN02,heliport,San Francisco Va Medical Center Heliport,37.783331,-122.506389,350.0,,US,US-CA,San Francisco,no,CN02,,CN02,,,
14254,45308,CN06,heliport,Infineon Raceway Pad 2 Heliport,38.155081,-122.450692,110.0,,US,US-CA,Sonoma,no,CN06,,CN06,,,
14255,16822,CN10,heliport,Mono County Medical Heliport,38.2532997131,-119.231002808,6450.0,,US,US-CA,Bridgeport,no,CN10,,CN10,,,
14256,16823,CN11,heliport,Uc Davis Medical Center Life Flight Base Heliport,38.5511016846,-121.450996399,32.0,,US,US-CA,Sacramento,no,CN11,,CN11,,,
14257,16824,CN12,small_airport,Williams Gliderport,39.1635017395,-122.132003784,68.0,,US,US-CA,Williams,no,CN12,,CN12,,,
14258,16825,CN13,small_airport,Borges - Clarksburg Airport,38.4431991577,-121.509002686,12.0,,US,US-CA,Clarksburg,no,CN13,,CN13,,,
14259,16826,CN14,heliport,Queen of the Valley Hospital Heliport,38.3238983154,-122.29699707,49.0,,US,US-CA,Napa,no,CN14,,CN14,,,
14260,16827,CN15,small_airport,Vineyard Oaks Farm Airport,36.3692016602,-119.786003113,210.0,,US,US-CA,Lemore,no,CN15,,CN15,,,
14261,16828,CN17,heliport,Childrens Hospital and Health Center Heliport,32.7991981506,-117.152000427,445.0,,US,US-CA,San Diego,no,CN17,,CN17,,,
14262,16829,CN19,small_airport,Las Serpientes Airport,37.9331016541,-121.612998962,10.0,,US,US-CA,Knightsen,no,CN19,,CN19,,,
14263,16830,CN20,seaplane_base,Ferndale Resort Seaplane Base,39.0029983521,-122.79699707,1326.0,,US,US-CA,Kelseyville,no,CN20,,CN20,,,
14264,16831,CN22,heliport,Northrop Anaheim Heliport,33.8650016785,-117.916999817,160.0,,US,US-CA,Anaheim,no,CN22,,CN22,,,
14265,16832,CN23,small_airport,Harvard Airport,34.9617004395,-116.675003052,1825.0,,US,US-CA,Yermo,no,CN23,,CN23,,,
14266,16833,CN24,small_airport,Flying R Airport,38.283000946,-121.254997253,70.0,,US,US-CA,Galt,no,CN24,,CN24,,,
14267,16834,CN25,heliport,The Westin Bonaventure Hotel Heliport,34.0527992249,-118.255996704,679.0,,US,US-CA,Los Angeles,no,CN25,,CN25,,,
14268,16835,CN26,heliport,Rodgers Flat Heliport,39.9665985107,-121.283996582,1560.0,,US,US-CA,Belden,no,CN26,,CN26,,,
14269,16836,CN27,heliport,Hughes/Canoga Park Heliport,34.2374992371,-118.625999451,845.0,,US,US-CA,Canoga Park,no,CN27,,CN27,,,
14270,16837,CN28,heliport,Big Creek Helistop,37.2010993958,-119.251998901,4960.0,,US,US-CA,Big Creek,no,CN28,,CN28,,,
14271,16838,CN29,small_airport,J-B Airport,37.9351997375,-121.01499939,103.0,,US,US-CA,Farmington,no,CN29,,CN29,,,
14272,16839,CN32,heliport,Boeing De Soto Heliport,34.2346992493,-118.584999084,875.0,,US,US-CA,Canoga Park,no,CN32,,CN32,,,
14273,16840,CN33,heliport,Airport Imperial Bldg Helistop,33.9303016663,-118.397003174,238.0,,US,US-CA,El Segundo,no,CN33,,CN33,,,
14274,16841,CN34,heliport,"Pg&E, Fresno Service Center Heliport",36.7193984985,-119.760002136,289.0,,US,US-CA,Fresno,no,CN34,,CN34,,,
14275,16842,CN35,heliport,Hughes/Space & Comm. Heliport,33.9303016663,-118.398002625,183.0,,US,US-CA,El Segundo,no,CN35,,CN35,,,
14276,16843,CN36,heliport,Shaws Hill Heliport,39.2332000732,-121.051002502,2900.0,,US,US-CA,Grass Valley,no,CN36,,CN36,,,
14277,16844,CN37,small_airport,Kelso Valley Airport,35.38130188,-118.2310028,4047.0,,US,US-CA,Mojave,no,CN37,,CN37,,,
14278,16845,CN38,small_airport,Flying B Ranch Airport,38.3413009644,-121.43699646,19.0,,US,US-CA,Franklin,no,CN38,,CN38,,,
14279,16846,CN39,heliport,Operating Engineers Pension Trust Bldg Heliport,34.0620002747,-118.291000366,441.0,,US,US-CA,Los Angeles,no,CN39,,CN39,,,
14280,16847,CN42,small_airport,Double Creek Ranch Airport,40.4457015991,-121.882003784,2030.0,,US,US-CA,Manton,no,CN42,,CN42,,,
14281,16848,CN43,heliport,Boeing Anaheim B/250 Heliport,33.8596992493,-117.849998474,342.0,,US,US-CA,Anaheim,no,CN43,,CN43,,,
14282,16849,CN44,small_airport,Flying Bull Airport,37.6204986572,-121.163002014,40.0,,US,US-CA,Modesto,no,CN44,,CN44,,,
14283,16850,CN45,heliport,Bear Valley Hospital Heliport,34.2467002869,-116.888000488,6800.0,,US,US-CA,Big Bear Lake,no,CN45,,CN45,,,
14284,16851,CN46,heliport,The McConnell Foundation Heliport,40.5982017517,-122.332000732,643.0,,US,US-CA,Redding,no,CN46,,CN46,,,
14285,16852,CN47,heliport,Pacoima Dam Heliport,34.3335990906,-118.397003174,2039.0,,US,US-CA,Los Angeles,no,CN47,,CN47,,,
14286,16853,CN51,heliport,Community Regional Medical Center Heliport,36.743698,-119.785004,415.0,,US,US-CA,Fresno,no,CN51,,CN51,,,
14287,45309,CN53,heliport,Kings County Houston Ave. Heliport,36.299861,-119.594861,239.0,,US,US-CA,Hanford,no,CN53,,CN53,,,
14288,317223,CN88,heliport,Kaiser Permanente Vacaville Heliport,38.3887,-121.9405,100.0,,US,US-CA,Vacaville,no,CN88,,CN88,,,
14289,45318,CN98,small_airport,Walter'S Camp Airport,33.245556,-114.710278,309.0,,US,US-CA,Palo Verde,no,CN98,,CN98,,,
14478,16854,CO00,small_airport,Flagler Aerial Spraying Inc Airport,39.2799987793,-103.067001343,4945.0,,US,US-CO,Flagler,no,CO00,,CO00,,,
14479,16855,CO01,heliport,General Mail Facility Heliport,39.7905006409,-104.902000427,5223.0,,US,US-CO,Denver,no,CO01,,CO01,,,
14480,16856,CO02,small_airport,Harrington Ranch Airport,39.629699707,-104.518997192,5975.0,,US,US-CO,Bennet,no,CO02,,CO02,,,
14481,16857,CO03,small_airport,Aspen Gliderport,39.2599983215,-106.912002563,8440.0,,US,US-CO,Aspen,no,CO03,,CO03,,,
14482,16858,CO04,heliport,St Anthony Hospital Central Heliport,39.7425003052,-105.04699707,5275.0,,US,US-CO,Denver,no,CO04,,CO04,,,
14483,16859,CO05,heliport,Aurora Presbyterian Hospital Heliport,39.726398468,-104.827003479,5415.0,,US,US-CO,Aurora,no,CO05,,CO05,,,
